"loan_status","loan_amnt","grade","home_ownership","annual_inc","emp_length","int_rate","age","emp_cat","ir_cat"
0,10000,"A","RENT",45000,7,13.85,27,"0-15","0-8"
1,16500,"E","OWN",96000,9,7.51,26,"0-15","13.5+"
1,16000,"C","MORTGAGE",120000,9,16.45,24,"0-15","13.5+"
0,25000,"B","RENT",90000,0,14.22,23,"0-15","11-13.5"
0,12000,"A","MORTGAGE",110000,0,11.36,37,"0-15","0-8"
0,5000,"B","RENT",42288,11,7.88,25,"0-15","8-11"
0,10000,"B","RENT",33600,2,10.99,22,"0-15","8-11"
0,16000,"C","RENT",62800,3,10.25,33,"0-15","11-13.5"
0,10000,"A","OWN",33600,3,13.11,21,"0-15","0-8"
0,12000,"C","RENT",50361,8,7.88,22,"0-15","11-13.5"
0,6025,"B","RENT",38000,8,12.73,26,"0-15","8-11"
0,6000,"A","MORTGAGE",46500,0,10.99,30,"0-15","0-8"
0,6000,"A","RENT",45000,8,7.88,30,"0-15","0-8"
0,15000,"B","OWN",72000,1,7.51,22,"0-15","8-11"
0,15000,"B","RENT",50000,1,10.25,24,"0-15","11-13.5"
0,25000,"F","RENT",95000,2,11.36,23,"0-15","13.5+"
0,20000,"B","OWN",60000,3,19.04,28,"0-15","Missing"
0,7000,"B","RENT",56000,5,NA,22,"0-15","11-13.5"
0,25000,"B","MORTGAGE",160000,0,11.36,27,"0-15","8-11"
0,15000,"B","OWN",45000,4,10.99,28,"Missing","8-11"
0,13000,"A","MORTGAGE",135000,NA,9.88,32,"30-45","0-8"
0,10000,"C","RENT",35000,39,7.88,24,"0-15","11-13.5"
0,15000,"B","OWN",152229.36,3,12.73,26,"0-15","11-13.5"
0,25000,"D","RENT",75000,3,11.36,36,"0-15","13.5+"
0,8000,"B","RENT",85000,0,14.59,29,"0-15","8-11"
1,8000,"C","RENT",82000,12,10.62,26,"0-15","11-13.5"
0,13900,"B","RENT",76400,6,13.48,25,"0-15","8-11"
0,8000,"A","MORTGAGE",99800,3,10.62,35,"0-15","0-8"
0,20000,"B","RENT",45000,9,7.14,23,"0-15","8-11"
0,9700,"C","MORTGAGE",180000,4,10.25,26,"0-15","13.5+"
1,20000,"C","MORTGAGE",65000,9,13.85,34,"0-15","Missing"
0,3000,"B","RENT",26500,1,NA,25,"0-15","8-11"
0,20000,"B","MORTGAGE",75000,1,10.62,38,"0-15","11-13.5"
0,10000,"B","MORTGAGE",67000,13,11.36,32,"0-15","8-11"
0,16000,"B","MORTGAGE",38000,12,10.25,24,"0-15","8-11"
1,13750,"C","RENT",36000,3,10.99,32,"0-15","11-13.5"
0,3000,"A","RENT",59000,1,12.73,23,"0-15","0-8"
0,8000,"C","RENT",28800,5,7.14,30,"0-15","11-13.5"
0,20000,"C","RENT",50000,1,12.73,38,"0-15","13.5+"
0,13000,"D","RENT",52000,8,13.85,31,"0-15","13.5+"
0,3500,"A","RENT",19000,1,14.59,24,"0-15","0-8"
0,7500,"C","RENT",26400,4,7.88,23,"0-15","11-13.5"
0,6000,"D","RENT",31000,8,12.73,28,"0-15","13.5+"
0,25000,"B","MORTGAGE",67000,3,15.33,33,"0-15","8-11"
0,6000,"B","MORTGAGE",36000,6,10.99,27,"0-15","8-11"
0,8200,"A","MORTGAGE",72000,7,10.25,24,"15-30","0-8"
0,20000,"B","MORTGAGE",29000,19,7.88,24,"0-15","8-11"
1,1000,"B","RENT",10500,1,10.62,23,"Missing","8-11"
0,7300,"A","RENT",45999.96,NA,10.25,22,"0-15","0-8"
0,10200,"C","RENT",55000,1,7.88,23,"0-15","11-13.5"
0,20000,"C","MORTGAGE",1e+05,0,12.73,31,"0-15","11-13.5"
0,2000,"B","RENT",70028,0,13.48,22,"0-15","Missing"
0,8000,"D","MORTGAGE",77000,7,NA,25,"0-15","13.5+"
0,2000,"A","RENT",27000,6,15.33,29,"0-15","0-8"
0,12000,"B","MORTGAGE",154000,4,7.88,25,"0-15","8-11"
0,18000,"C","RENT",56000,12,10.99,24,"0-15","11-13.5"
0,1000,"A","RENT",51000,2,13.48,23,"0-15","0-8"
0,16800,"C","RENT",60000,0,7.14,23,"0-15","13.5+"
0,6000,"A","RENT",54981,0,13.85,45,"0-15","Missing"
0,20000,"C","MORTGAGE",90000,2,NA,25,"0-15","Missing"
0,17400,"C","MORTGAGE",78400,2,NA,24,"0-15","11-13.5"
0,6600,"A","MORTGAGE",72000,5,13.48,26,"0-15","Missing"
0,4500,"B","MORTGAGE",31500,5,NA,22,"0-15","8-11"
0,6000,"A","RENT",86000,3,9.88,37,"0-15","0-8"
0,12000,"B","RENT",90000,0,7.14,32,"0-15","8-11"
0,15000,"B","MORTGAGE",50055,2,10.62,27,"0-15","8-11"
0,20000,"D","RENT",66690,5,10.62,38,"0-15","13.5+"
0,22000,"B","MORTGAGE",75693.81,12,14.59,33,"0-15","8-11"
0,3700,"A","RENT",62217,5,10.25,35,"0-15","Missing"
1,5000,"C","RENT",48000,15,NA,23,"0-15","Missing"
0,11200,"B","RENT",41600,0,NA,24,"0-15","8-11"
0,24500,"C","RENT",84200,2,10.62,24,"0-15","13.5+"
0,10000,"C","RENT",72000,15,13.85,23,"0-15","13.5+"
0,20000,"D","MORTGAGE",80000,4,13.85,23,"0-15","13.5+"
0,10800,"D","OWN",25100,5,14.96,23,"15-30","13.5+"
0,15000,"B","MORTGAGE",120000,16,14.59,21,"15-30","8-11"
0,6250,"B","RENT",29000,18,10.25,24,"0-15","8-11"
1,3800,"D","OWN",20400,0,10.99,22,"0-15","Missing"
0,10000,"A","MORTGAGE",24000,0,NA,29,"0-15","Missing"
0,6000,"D","RENT",49500,7,NA,24,"0-15","13.5+"
1,8000,"C","RENT",35000,9,16.07,23,"0-15","11-13.5"
0,8000,"B","MORTGAGE",63344,9,12.73,27,"0-15","11-13.5"
0,7000,"B","RENT",62000,3,11.36,38,"0-15","8-11"
0,5000,"B","RENT",25000,5,10.62,23,"0-15","8-11"
0,12000,"D","MORTGAGE",1e+05,8,10.62,24,"45+","13.5+"
0,11200,"B","RENT",150000,50,15.33,50,"0-15","11-13.5"
0,15000,"A","MORTGAGE",126000,0,11.14,29,"0-15","0-8"
0,2500,"B","RENT",30000,11,7.88,23,"0-15","8-11"
0,6000,"B","RENT",55000,15,9.88,21,"0-15","8-11"
0,11000,"C","OWN",33000,3,10.99,21,"0-15","11-13.5"
0,13000,"B","MORTGAGE",105000,2,13.11,30,"15-30","8-11"
0,25000,"D","MORTGAGE",130000,18,10.25,33,"0-15","13.5+"
0,11800,"C","RENT",76000,9,15.33,26,"0-15","11-13.5"
0,10000,"C","RENT",45000,5,13.11,27,"Missing","13.5+"
0,6000,"A","RENT",55000,NA,14.22,22,"0-15","0-8"
1,10000,"C","RENT",140000,5,7.51,32,"0-15","13.5+"
0,2400,"A","RENT",63000,11,13.85,25,"0-15","0-8"
0,10000,"A","OWN",30000,3,7.14,31,"0-15","0-8"
0,12000,"A","MORTGAGE",2e+05,2,7.88,29,"0-15","0-8"
0,5000,"C","MORTGAGE",66000,4,7.88,44,"0-15","11-13.5"
0,2550,"B","RENT",66000,13,13.48,31,"0-15","11-13.5"
1,23975,"E","MORTGAGE",150000,9,11.36,30,"0-15","13.5+"
0,17400,"A","MORTGAGE",160000,3,17.93,32,"0-15","0-8"
0,25000,"D","RENT",62400,0,7.88,22,"0-15","13.5+"
0,10000,"C","MORTGAGE",61400,2,14.96,27,"0-15","Missing"
0,2500,"D","RENT",35000,3,NA,60,"0-15","13.5+"
0,1875,"B","OWN",24000,0,15.33,33,"0-15","Missing"
0,14000,"C","RENT",73000,2,NA,23,"0-15","11-13.5"
0,3000,"E","RENT",19200,1,13.11,22,"0-15","Missing"
0,6000,"A","MORTGAGE",48500,0,NA,37,"0-15","0-8"
0,3700,"C","RENT",17496.8,4,7.88,24,"Missing","13.5+"
1,6400,"C","OWN",40000,NA,14.22,22,"0-15","13.5+"
0,24000,"B","MORTGAGE",126000,0,14.22,22,"0-15","11-13.5"
1,10000,"E","RENT",55000,12,11.36,22,"0-15","13.5+"
0,12250,"C","MORTGAGE",50000,13,16.45,36,"0-15","11-13.5"
0,5000,"B","RENT",33000,13,12.73,22,"0-15","8-11"
0,10000,"A","MORTGAGE",85000,1,10.25,29,"0-15","0-8"
0,25000,"B","MORTGAGE",150000,2,7.88,24,"15-30","Missing"
0,12000,"A","RENT",120000,22,NA,27,"0-15","Missing"
1,11200,"A","OTHER",25000,4,NA,32,"0-15","0-8"
1,14400,"B","OWN",36000,3,7.88,27,"0-15","8-11"
0,7000,"C","MORTGAGE",50000,5,10.62,23,"0-15","11-13.5"
0,15000,"B","RENT",65000,3,13.48,24,"15-30","8-11"
1,10000,"C","MORTGAGE",36000,22,9.88,24,"Missing","13.5+"
0,7500,"C","RENT",57600,NA,14.22,23,"0-15","13.5+"
0,25000,"B","OWN",180000,5,13.85,26,"0-15","8-11"
0,7400,"C","OWN",19000,2,10.99,24,"0-15","13.5+"
0,12500,"B","RENT",63000,3,13.85,22,"0-15","8-11"
0,7000,"A","RENT",38000,2,10.25,26,"0-15","0-8"
0,8500,"A","MORTGAGE",55000,5,7.51,35,"0-15","0-8"
0,8000,"C","MORTGAGE",63000,4,7.88,28,"0-15","11-13.5"
0,13000,"B","RENT",37000,1,12.73,24,"0-15","8-11"
0,18000,"E","MORTGAGE",3e+05,3,10.25,25,"30-45","13.5+"
0,6000,"C","MORTGAGE",60000,34,16.45,30,"Missing","11-13.5"
1,18000,"C","RENT",54500,NA,12.73,45,"0-15","13.5+"
0,9000,"A","MORTGAGE",99000,7,13.85,27,"0-15","0-8"
0,20000,"C","MORTGAGE",135000,4,7.14,25,"0-15","11-13.5"
0,12000,"E","MORTGAGE",170000,4,12.73,24,"0-15","13.5+"
0,23500,"B","OWN",2e+05,2,16.45,31,"0-15","8-11"
0,10000,"A","MORTGAGE",94000,4,10.99,29,"0-15","0-8"
0,5000,"A","MORTGAGE",98000,9,7.51,30,"0-15","0-8"
0,12000,"B","MORTGAGE",95000,2,7.14,22,"0-15","8-11"
0,15000,"B","MORTGAGE",85000,9,10.99,24,"0-15","8-11"
0,3200,"B","RENT",85000,4,9.88,21,"15-30","8-11"
0,5000,"A","RENT",24000,18,10.25,31,"0-15","0-8"
0,15200,"B","MORTGAGE",51000,0,7.51,22,"0-15","8-11"
1,15000,"C","MORTGAGE",73392,3,10.99,34,"0-15","13.5+"
1,15000,"D","RENT",37000,0,13.85,22,"15-30","Missing"
0,20000,"C","RENT",70000,19,NA,29,"0-15","13.5+"
0,13000,"C","MORTGAGE",55000,2,13.85,22,"0-15","13.5+"
0,12000,"C","MORTGAGE",105000,9,13.85,25,"15-30","11-13.5"
0,20000,"B","MORTGAGE",62000,24,13.48,43,"0-15","8-11"
1,20000,"C","MORTGAGE",140000,2,10.25,39,"0-15","11-13.5"
0,6000,"E","RENT",27840,12,13.11,32,"0-15","Missing"
0,7500,"B","RENT",36000,3,NA,38,"0-15","11-13.5"
0,1600,"A","MORTGAGE",83500,13,11.36,26,"0-15","0-8"
0,8500,"E","MORTGAGE",75000,3,6.76,27,"0-15","13.5+"
0,20000,"C","MORTGAGE",120000,5,17.19,26,"0-15","13.5+"
0,11500,"A","MORTGAGE",60000,0,13.85,26,"0-15","0-8"
0,11000,"D","MORTGAGE",70000,3,7.88,27,"15-30","13.5+"
0,7200,"A","RENT",67500,29,15.33,25,"0-15","0-8"
1,16000,"C","RENT",45000,2,7.88,27,"0-15","11-13.5"
0,14500,"A","MORTGAGE",78000,3,12.73,24,"0-15","0-8"
0,14000,"B","RENT",34000,4,7.51,22,"0-15","8-11"
0,4000,"C","RENT",12000,8,10.62,27,"0-15","13.5+"
0,15000,"C","RENT",57000,0,14.22,25,"0-15","13.5+"
0,12000,"C","MORTGAGE",56244,0,13.85,27,"30-45","13.5+"
0,25000,"B","MORTGAGE",134000,39,14.22,39,"Missing","8-11"
0,16750,"D","OWN",37000,NA,10.25,27,"0-15","13.5+"
1,18000,"C","RENT",73000,1,15.33,33,"0-15","11-13.5"
0,10000,"D","RENT",48000,8,13.11,34,"0-15","13.5+"
0,20000,"C","RENT",55000,14,15.7,27,"0-15","11-13.5"
0,2100,"C","RENT",23000,3,13.48,25,"0-15","11-13.5"
0,8000,"B","RENT",18000,0,13.48,27,"0-15","8-11"
0,12000,"C","RENT",44412,0,10.25,22,"0-15","11-13.5"
0,6000,"B","MORTGAGE",99000,3,13.11,29,"0-15","8-11"
0,4750,"B","RENT",14040,1,10.25,26,"0-15","8-11"
0,5000,"A","MORTGAGE",32500,1,10.25,28,"15-30","0-8"
0,3000,"A","RENT",15500,24,7.14,33,"0-15","0-8"
0,21000,"B","RENT",80000,1,7.51,29,"0-15","8-11"
0,6000,"A","MORTGAGE",122000,3,10.99,26,"15-30","0-8"
0,4000,"B","RENT",40000,24,7.51,33,"0-15","Missing"
0,22000,"B","RENT",110000,4,NA,23,"0-15","Missing"
0,10000,"A","RENT",42000,0,NA,24,"0-15","0-8"
0,12000,"A","RENT",28080,2,7.88,28,"0-15","0-8"
0,19000,"B","MORTGAGE",80000,0,7.88,34,"0-15","8-11"
0,6500,"A","MORTGAGE",70000,7,10.62,29,"15-30","0-8"
0,20000,"B","MORTGAGE",71000,17,7.88,24,"0-15","11-13.5"
0,10000,"C","MORTGAGE",70000,10,11.36,29,"0-15","13.5+"
0,12000,"D","MORTGAGE",124000,5,13.85,38,"0-15","Missing"
0,24000,"B","MORTGAGE",64000,8,NA,31,"0-15","8-11"
1,4750,"C","MORTGAGE",16800,15,10.25,22,"0-15","13.5+"
0,9800,"A","RENT",48000,0,13.85,23,"0-15","0-8"
0,2100,"C","RENT",15000,14,7.88,24,"0-15","11-13.5"
0,15000,"E","OWN",69830,0,13.11,27,"0-15","13.5+"
0,24250,"B","MORTGAGE",124000,3,16.45,27,"0-15","Missing"
0,11500,"B","OWN",30000,2,NA,25,"0-15","11-13.5"
0,7000,"A","OWN",24000,3,11.36,23,"0-15","0-8"
0,20000,"B","OWN",45000,0,7.14,29,"0-15","8-11"
0,10500,"D","RENT",37000,4,10.62,24,"0-15","Missing"
0,2500,"A","MORTGAGE",29200,10,NA,24,"0-15","0-8"
0,9000,"A","MORTGAGE",54000,6,6.76,22,"0-15","0-8"
0,15000,"B","MORTGAGE",40000,3,7.51,24,"30-45","8-11"
0,15000,"B","MORTGAGE",66000,33,9.88,26,"0-15","8-11"
0,1300,"D","MORTGAGE",46500,5,9.88,21,"0-15","13.5+"
0,16000,"D","MORTGAGE",95904,14,14.96,24,"15-30","13.5+"
0,4000,"E","RENT",39456,16,16.07,34,"0-15","13.5+"
1,13000,"D","OTHER",57500,2,16.45,25,"0-15","13.5+"
0,12000,"B","MORTGAGE",85000,1,16.07,22,"0-15","Missing"
0,15000,"B","RENT",34000,0,NA,31,"0-15","8-11"
0,4800,"C","RENT",45000,9,9.88,23,"0-15","11-13.5"
0,4000,"C","MORTGAGE",81600,2,13.22,31,"0-15","13.5+"
0,9800,"A","MORTGAGE",43000,0,13.57,23,"0-15","8-11"
0,7500,"E","RENT",48000,3,8.59,22,"0-15","13.5+"
0,2000,"A","RENT",12000,7,17.04,23,"0-15","0-8"
0,5600,"D","RENT",40000,0,7.74,25,"0-15","13.5+"
0,6500,"A","MORTGAGE",68000,12,14.61,26,"0-15","Missing"
0,15000,"D","RENT",36000,13,NA,38,"0-15","13.5+"
0,3000,"B","OWN",30000,0,14.61,23,"0-15","11-13.5"
0,10000,"B","RENT",51000,5,12.18,24,"0-15","11-13.5"
0,2000,"B","RENT",28800,1,11.83,30,"0-15","11-13.5"
0,9600,"B","RENT",45000,9,11.48,21,"0-15","11-13.5"
0,13000,"C","RENT",35000,3,12.18,25,"0-15","11-13.5"
0,16000,"E","MORTGAGE",60000,5,13.22,38,"0-15","13.5+"
0,8000,"A","RENT",62046,9,16.35,51,"0-15","Missing"
0,4500,"B","MORTGAGE",12960,8,NA,24,"0-15","11-13.5"
0,16525,"C","RENT",70000,0,11.83,26,"0-15","13.5+"
0,1500,"C","RENT",50000,9,13.92,34,"0-15","13.5+"
0,25000,"D","MORTGAGE",204000,5,13.92,27,"0-15","13.5+"
0,17600,"C","RENT",88000,3,15.31,29,"0-15","13.5+"
0,12000,"E","MORTGAGE",80000,8,14.26,22,"0-15","13.5+"
1,2000,"F","MORTGAGE",50000,12,16.35,23,"0-15","13.5+"
0,12000,"B","MORTGAGE",150000,0,19.13,38,"0-15","11-13.5"
0,8000,"D","MORTGAGE",96000,5,11.14,29,"0-15","13.5+"
1,8000,"B","OWN",36000,6,14.96,35,"0-15","11-13.5"
0,3600,"B","MORTGAGE",31200,3,12.53,27,"0-15","11-13.5"
0,25000,"B","MORTGAGE",130000,3,11.48,24,"0-15","11-13.5"
0,7500,"C","MORTGAGE",54000,5,12.53,33,"0-15","11-13.5"
0,24250,"D","RENT",105000,7,13.22,30,"0-15","13.5+"
0,6000,"C","RENT",24000,4,15.65,35,"0-15","11-13.5"
0,4000,"A","RENT",65000,2,12.87,29,"0-15","0-8"
0,6000,"C","RENT",20800,3,7.74,31,"0-15","13.5+"
0,6000,"A","MORTGAGE",120000,0,14.26,28,"15-30","0-8"
0,17600,"E","MORTGAGE",90000,28,7.74,28,"0-15","13.5+"
0,10000,"B","MORTGAGE",40000,7,16.35,24,"0-15","11-13.5"
0,8400,"C","RENT",36000,2,11.83,38,"0-15","11-13.5"
0,7000,"B","RENT",40000,1,13.22,22,"0-15","11-13.5"
1,7750,"C","RENT",29808,1,11.14,37,"0-15","Missing"
0,12500,"D","RENT",85000,4,NA,24,"0-15","0-8"
0,5000,"C","RENT",38000,6,6,21,"0-15","Missing"
0,10000,"A","MORTGAGE",41600,0,NA,24,"0-15","8-11"
0,20000,"B","RENT",98000,0,8.94,22,"0-15","11-13.5"
0,10000,"B","RENT",32400,2,11.83,21,"0-15","11-13.5"
1,20000,"C","OWN",51600,1,11.48,24,"15-30","11-13.5"
0,6000,"C","RENT",43000,18,12.87,32,"0-15","11-13.5"
0,7500,"C","RENT",72000,2,13.22,21,"0-15","11-13.5"
0,4175,"A","OWN",35000,1,13.22,26,"0-15","0-8"
0,5000,"A","OWN",39124,1,7.74,22,"0-15","0-8"
1,19600,"D","MORTGAGE",67499,15,7.74,24,"0-15","13.5+"
0,24250,"B","RENT",287000,13,15.65,23,"0-15","11-13.5"
0,5400,"D","RENT",20000,3,12.53,30,"15-30","13.5+"
0,21000,"B","MORTGAGE",75000,24,14.61,26,"0-15","11-13.5"
1,7750,"E","OWN",13920,4,11.48,23,"0-15","13.5+"
0,10000,"C","RENT",45000,2,17.04,25,"0-15","11-13.5"
0,25000,"D","RENT",102000,3,12.87,47,"0-15","13.5+"
0,13000,"A","MORTGAGE",1e+05,1,15.65,28,"0-15","8-11"
0,5000,"A","MORTGAGE",30000,13,8.59,30,"0-15","Missing"
0,2500,"C","MORTGAGE",38500,3,NA,24,"0-15","Missing"
1,3600,"C","MORTGAGE",207000,5,NA,29,"0-15","13.5+"
0,10450,"C","RENT",43500,5,14.26,23,"0-15","13.5+"
1,5000,"A","MORTGAGE",75000,0,13.57,23,"0-15","8-11"
0,19750,"C","RENT",37440,9,8.59,38,"0-15","13.5+"
0,11000,"C","RENT",49278,14,13.92,24,"0-15","11-13.5"
0,6000,"F","OWN",80000,4,13.22,23,"0-15","13.5+"
0,12000,"A","RENT",90000,2,19.13,22,"0-15","8-11"
0,16000,"C","MORTGAGE",72000,3,8.94,28,"0-15","13.5+"
0,3200,"B","RENT",43000,13,14.26,30,"0-15","11-13.5"
1,5000,"B","MORTGAGE",30000,2,11.48,22,"0-15","11-13.5"
0,3000,"B","RENT",38500,0,11.48,27,"0-15","11-13.5"
0,1000,"B","MORTGAGE",33000,1,11.48,40,"0-15","Missing"
0,8000,"A","RENT",37000,2,NA,22,"0-15","8-11"
0,20000,"B","MORTGAGE",1e+05,0,8.94,22,"0-15","11-13.5"
0,13500,"B","MORTGAGE",38117,0,11.83,22,"0-15","11-13.5"
0,18000,"A","RENT",90000,0,11.83,30,"0-15","8-11"
0,7500,"B","RENT",26000,14,8.94,26,"0-15","11-13.5"
0,7800,"A","MORTGAGE",48000,2,12.18,25,"0-15","8-11"
0,24250,"C","RENT",1e+05,5,8.94,23,"0-15","11-13.5"
1,6000,"E","RENT",47500,0,12.87,23,"0-15","13.5+"
0,14900,"C","RENT",58900,3,16.7,22,"0-15","13.5+"
0,4300,"B","RENT",108000,2,13.57,23,"0-15","11-13.5"
0,12000,"C","RENT",42000,4,11.83,33,"0-15","13.5+"
0,12000,"C","RENT",38295.6,3,13.57,28,"0-15","Missing"
1,15000,"B","OWN",70000,5,NA,24,"0-15","11-13.5"
0,5600,"C","RENT",75797,0,12.18,31,"0-15","11-13.5"
0,9000,"A","RENT",44000,8,13.22,25,"0-15","8-11"
0,15000,"D","MORTGAGE",90000,0,8.94,23,"0-15","13.5+"
0,25000,"B","MORTGAGE",113000,11,15.31,22,"15-30","11-13.5"
0,20000,"B","MORTGAGE",105000,18,12.53,30,"0-15","11-13.5"
0,15000,"D","RENT",96000,5,11.83,26,"0-15","13.5+"
0,10000,"D","MORTGAGE",62400,7,16,37,"0-15","13.5+"
0,25000,"D","MORTGAGE",225000,5,14.61,27,"0-15","13.5+"
0,14000,"C","MORTGAGE",79000,15,15.31,26,"0-15","13.5+"
0,4000,"B","RENT",110000,6,13.57,28,"0-15","11-13.5"
0,7400,"B","MORTGAGE",125000,3,12.18,26,"0-15","11-13.5"
0,6000,"A","RENT",59785.01,5,12.53,23,"0-15","8-11"
0,2000,"B","OWN",55000,2,8.94,43,"15-30","11-13.5"
0,24250,"D","RENT",80000,17,12.53,22,"0-15","13.5+"
0,19000,"C","MORTGAGE",124000,7,15.65,37,"0-15","13.5+"
0,10900,"A","OWN",95000,4,13.92,23,"0-15","0-8"
0,5000,"A","OWN",70000,2,7.74,25,"0-15","8-11"
0,1500,"A","RENT",28800,9,8.59,23,"0-15","0-8"
0,7500,"A","OWN",120000,0,7.74,29,"0-15","0-8"
1,21000,"B","RENT",53580,3,7.74,33,"0-15","Missing"
0,24250,"D","RENT",88066,12,NA,37,"0-15","13.5+"
0,10000,"B","OWN",80000,10,15.65,32,"0-15","11-13.5"
0,21125,"C","MORTGAGE",87000,2,11.14,27,"15-30","13.5+"
0,14000,"C","OWN",45500,28,13.92,27,"0-15","13.5+"
0,12000,"C","RENT",63000,14,13.92,25,"0-15","13.5+"
0,18000,"C","RENT",82000,1,14.26,36,"0-15","11-13.5"
0,13000,"A","MORTGAGE",108000,12,13.22,26,"0-15","8-11"
0,4700,"A","RENT",31776,5,8.94,24,"0-15","8-11"
0,11400,"A","RENT",43000,6,8.94,24,"0-15","Missing"
0,4000,"B","OWN",58000,3,NA,27,"0-15","11-13.5"
0,14000,"D","MORTGAGE",65000,4,11.14,24,"0-15","13.5+"
0,12000,"A","RENT",43200,7,15.31,27,"0-15","8-11"
0,13750,"B","MORTGAGE",54080,0,8.94,28,"0-15","11-13.5"
0,8000,"B","RENT",45000,7,11.14,29,"0-15","11-13.5"
0,22000,"D","MORTGAGE",65000,0,12.18,28,"0-15","13.5+"
0,10000,"B","RENT",21600,6,15.65,33,"0-15","11-13.5"
0,10000,"D","MORTGAGE",165000,3,12.53,33,"0-15","13.5+"
0,4000,"D","RENT",14400,0,14.61,22,"0-15","13.5+"
0,14000,"C","MORTGAGE",55000,0,14.61,38,"0-15","11-13.5"
1,17600,"A","OWN",63000,3,13.22,24,"0-15","8-11"
1,25000,"E","OWN",140000,0,8.94,34,"0-15","13.5+"
0,7800,"B","MORTGAGE",42000,0,17.39,36,"0-15","11-13.5"
0,9000,"B","RENT",30000,11,12.53,36,"0-15","11-13.5"
0,20000,"B","RENT",56000,0,12.18,27,"0-15","11-13.5"
1,20000,"B","RENT",51000,5,12.18,37,"0-15","11-13.5"
1,24000,"E","MORTGAGE",150000,2,12.53,29,"0-15","13.5+"
0,23000,"B","RENT",60000,2,16.35,23,"0-15","11-13.5"
0,10000,"B","MORTGAGE",60000,2,12.18,27,"0-15","11-13.5"
0,2000,"A","OWN",28000,3,12.53,41,"0-15","0-8"
0,9000,"B","MORTGAGE",50000,9,7.74,23,"0-15","11-13.5"
0,10000,"A","RENT",56000,5,11.14,33,"0-15","0-8"
1,25000,"F","MORTGAGE",1e+05,2,7.74,22,"0-15","13.5+"
0,17000,"B","RENT",52500,8,18.09,24,"0-15","Missing"
0,5000,"E","RENT",70000,3,NA,26,"0-15","13.5+"
1,25000,"D","MORTGAGE",240000,3,17.39,48,"0-15","13.5+"
0,14000,"D","RENT",46800,0,15.31,39,"0-15","13.5+"
0,10000,"C","RENT",48000,4,16,30,"0-15","11-13.5"
0,14400,"C","MORTGAGE",75000,3,12.87,29,"0-15","13.5+"
0,10750,"D","MORTGAGE",38000,4,13.92,35,"0-15","13.5+"
0,1000,"A","MORTGAGE",67500,1,14.96,27,"0-15","0-8"
0,10250,"A","MORTGAGE",65000,0,7.4,27,"0-15","8-11"
0,2000,"A","MORTGAGE",40800,0,8.59,29,"0-15","0-8"
0,7200,"A","RENT",60000,0,7.74,27,"0-15","0-8"
0,6000,"A","RENT",84000,0,7.74,25,"0-15","8-11"
0,9600,"A","OWN",27600,2,8.94,22,"0-15","8-11"
0,3000,"C","RENT",13200,0,8.59,23,"0-15","Missing"
0,9600,"B","OWN",54000,0,NA,27,"0-15","11-13.5"
0,2500,"C","RENT",82400,2,12.18,26,"15-30","13.5+"
0,14000,"D","RENT",40400,17,13.92,24,"0-15","13.5+"
0,10000,"B","RENT",72858.96,13,16,23,"15-30","11-13.5"
0,10000,"C","RENT",85000,18,11.48,34,"0-15","11-13.5"
0,6000,"A","MORTGAGE",75400,3,12.87,27,"0-15","0-8"
1,13800,"C","RENT",57600,3,7.74,27,"0-15","13.5+"
0,3500,"B","MORTGAGE",137000,2,13.57,26,"0-15","11-13.5"
1,25000,"E","RENT",55000,3,12.18,41,"0-15","13.5+"
0,9000,"A","RENT",48000,4,17.04,28,"0-15","8-11"
0,2000,"B","RENT",62400,11,8.59,26,"0-15","11-13.5"
1,15200,"C","RENT",43000,3,12.53,42,"0-15","13.5+"
0,8000,"D","RENT",28590,0,14.26,24,"0-15","13.5+"
0,24000,"E","MORTGAGE",150000,7,15.65,32,"0-15","13.5+"
0,4000,"A","OWN",99500,0,17.04,36,"0-15","0-8"
1,10000,"B","MORTGAGE",80000,5,7.74,22,"0-15","11-13.5"
0,14500,"B","MORTGAGE",45000,3,11.83,23,"0-15","11-13.5"
0,10400,"B","MORTGAGE",58000,5,11.48,25,"0-15","11-13.5"
0,15000,"A","RENT",147000,12,12.18,34,"0-15","8-11"
0,21000,"B","MORTGAGE",77000,1,8.94,22,"0-15","11-13.5"
0,19750,"E","OWN",52000,5,11.48,25,"0-15","13.5+"
0,6000,"A","RENT",26400,0,16.7,22,"0-15","8-11"
0,18600,"C","RENT",95000,0,8.59,34,"0-15","13.5+"
0,9600,"C","MORTGAGE",90000,5,13.57,38,"0-15","13.5+"
0,15000,"D","MORTGAGE",83000,0,13.92,35,"15-30","Missing"
0,6250,"B","RENT",24000,17,NA,23,"0-15","11-13.5"
0,2500,"A","RENT",39200,0,12.53,23,"0-15","0-8"
0,18000,"C","OWN",1e+05,1,7.74,28,"0-15","13.5+"
1,5000,"D","RENT",126000,7,13.92,22,"0-15","13.5+"
0,1200,"A","RENT",1e+05,2,15.31,22,"0-15","8-11"
0,15000,"C","RENT",67000,3,8.59,29,"0-15","13.5+"
1,15000,"B","MORTGAGE",89000,1,13.57,34,"15-30","11-13.5"
0,20000,"B","OWN",120000,24,11.14,40,"0-15","Missing"
0,16800,"D","RENT",80000,15,NA,24,"0-15","13.5+"
0,10000,"A","MORTGAGE",50000,1,15.65,26,"0-15","0-8"
